comment_text,hdb_labels
48:22 You don't know how many died in India wtf we've provided exact tracking report,62.0
Biden was just laughing in pain the whole time.,-1.0
1:37:57,303.0
"Who would've thought the guy that kept interrupting would eventually incite a riot on capitol hill that would lead to five people dying. 




No ya know what that actually makes sense nvmd.",-1.0
1:19:58,303.0
Lol Trump is a 74yrs old baby,-1.0
57:19 biden has a wire in his sleeve,327.0
"""first of all I guess I'm debating you and not Joe, cant say im surprised""

 I was thinking this, and trump put it into words",-1.0
1:06:30 I paid millions of dollars,-1.0
"1:05:50 I brought back football, and I am happy to do it",-1.0
1:02 you gotta open these things up,-1.0
"48:44 doctor fauci said that president trump saved thousands of lives, but he didint",-1.0
"56:30 well he wants to shutdown this country, but I want to keep it open",-1.0
@Sesses es you are so right,-1.0
"""I guess i'm debating you not instead of biden but ok""
He's nutz fam lmao",-1.0
"100 million people I don't know where you got that number-
 lmao this isn't debate it's comedy",-1.0
ျကိဴးျဖဴဒဲ့ပျပံ၂၁။အိုေခစ။,6.0
ျကိဳး ျဖဴ ဒဲ့ ပ်ံအိုေခ စကာျပန္ အဂၤလစ္ အိုေခ ။,6.0
စုစုေပါင္း လလိမ္ေပါင္းမူ့ ထည့္ ေပးပါ စကာျပန္ အဂၤလစ္ ငါျကိဴက္တယ္ အိုေခ။,6.0
This is the best comedy sketch I’ve seen!,-1.0
I'm here after the riot,-1.0
"Joe Biden Talking ""When Insyaallah""",-1.0
"https://youtu.be/uvIfJaYqeVU
MAGA chech the sound of future mind / stop the still. Biden bull",-1.0
The rock should have refed this,-1.0
Here you go 1:32:00,-1.0
"It’s funny how the opening was actually respectful with the “How you doin’ man?” “Good, thank you.” It’s just pretty much everything afterwards.",-1.0
it's was literally 2 v 1,-1.0
Lol this wasn’t even a debate it was Trump interrupting every two seconds and speaking like a child.,-1.0
"Am from small contry in eu , i've never watched the simpsons before , this is my first time.",-1.0
"thanks god 4 years it is...Farewell, Trumpashenko!",-1.0
Basted,301.0
Trump said we would have a vaccine by the end of the year and he was right.,-1.0
Who else came here for comedy?😂,-1.0
"US and korea,  democratic party = electoral fraud party",-1.0
Drink whenever Trump interrupts Biden.,339.0
"54:51 he never said “smart”, he said “smarter” and you asked if he used the word “smart”. Please be “a lot smarter” next time like president joe Biden said.🤣🤣🤣",-1.0
well this was shit wasn't it?,-1.0
Biden,365.0
Booooooooooooooo,-1.0
Where's the damn stupid fool.that called Donal(Duck)Trump,-1.0
"Donal Trump  will lose badly against the President Joe Biden that's an Honest Man,He doesn't steal and he doesn't lie,he's a Very Good Gentleman and a Very Good President!",-1.0
"He's a damn big fool to stans by a Great Man like President Joe Biden,President JoeBiden has more experience than him,Boooooooooo",-1.0
"No Matter how much hate trump gets, but the way he delivers his speech is fukn impressive wheater is a lie or truth.",-1.0
all abored the trump train,-1.0
trump stop tacking,-1.0
Danke von Vogels!!! Mr. President Donald J. Trump!!!,-1.0
Fucking dumpster fire debate of 202020 hosted by Swiss Cheese,-1.0
Whose here after Biden is now the Next President of the United States?,106.0
"Trump should have create his own comedy show as a comedian and a TV host. But instead of that, he ran for president to commit the abuse of power, blame others who are probably not responsible for major problems, and make jokes on his staff and his followers.",-1.0
Trump is the Netflix adaption of the Annoying Orange.,-1.0
41:09 Did Trump just make a joke about sex?,-1.0
Thumbs up if you voted for Trump,-1.0
"41:35
44:44
1:08:40
1:15:20
Leaving them for later.",-1.0
"There should be a new law banning idiots like Trump to become president. New Candidates should have gone to law school, and have a government job for at least 5 years minimum",-1.0
I watched so many parody videos that now it feels weird...,-1.0
I’m going to forever remember this 😂,-1.0
"Biden: exists 


Trump: LeT mE shUt yOu DOWn ThEre JoE",-1.0
44:47 will you shut up man lol 😂,231.0
Isn’t RBG dead during this?,-1.0
Donald Trump when you’re talking bad about Joe Biden son that is very rude of you you can’t talk bad about other peoples kids since you got COVID-19 God punished you he gave you COVID-19 that was your punishment for being mean to Joe Biden the people that hate you are angels the people who like you are devils cause you’re the worst president in the world or Joe Biden would make a better president than you because Joe Biden the winner and you’re a loser You are so rude and dumb,-1.0
54:51 & 44:47 My Favorite Parts,-1.0
Joe Biden was playing Among Us when Trump was speaking in the first section.,-1.0
They act like 5 her olds 😂,-1.0
"""Donald will you just be quiet for a minute"" Biden sounds like he's talking to a 4 year old that is acting up in a supermarket.",-1.0
"Biden: *breathes and exists*

Trump: He doesn’t even breathe right!",-1.0
Lol Biden face at 1:20:43,-1.0
35:53,303.0
"The closed sauce oppositely present because driving actually trip aside a horrible witch. deafening, earsplitting specialist",-1.0
"The wasteful composition nationally identify because tray untypically sign atop a shaggy porch. ugliest, snobbish lamb",-1.0
29:20,303.0
"ELECTION FINALE 4/4 (a): CASE 1: “In the case of people versus joe biden”. We the people find the dependant, joe biden, GUILTY of one count criminal election fraud, multiple counts of corruption (with hunter biden and brother as co-dependants), multiple counts of lying to the people, and for selling America to china for $1.5billion. You are hereby sentenced to “RECLUSION PERPETUAL” or LIFE SENTENCE WITHOUT THE POSSIBILITY OF PAROLE. You are hereby ordered to go to ALCATRAZ where you will remain incarcerated for the rest of your life. MAY GOD HAVE MERCY ON YOUR SOUL. Case 2: “In the case of people versus election personnel, judges, governors, electoral collages, secretary of state and all who participated in defrauding the election”. We the people find the above dependants GUILTY of criminally defrauding the election. You are hereby sentenced to “RECLUSION PERPETUAL” or LIFE SENTENCE WITHOUT THE POSSIBILITY OF PAROLE. You are hereby ordered to go to ALCATRAZ where you will remain incarcerated for the rest of your life. MAY GOD HAVE MERCY ON YOUR SOUL..",-1.0
buttchunks,301.0
This would be better with some kahoot music,-1.0
"God help us, both of these men are incompetent!!!",-1.0
I love Joe Biden's smile as a response to Trump's perspective on the Democrats.,-1.0
"The subsequent shrine conversantly support because offence internationally change including a abhorrent platinum. friendly, cynical captain",-1.0
Biden's a racist punk...,-1.0
Obama her kesimden ırktan bakan yaptınız bir tane de Kürt bakan istiyorum sizin yerinizde olsam Demirtaş hapisten çıkartın Amerika dış işleri bakanı yapardım Demirtaş cezaevi ni hak eden bir adam değil,-1.0
Trump just can`t shut up for 10 seconds.,-1.0
WAKE UP AMERICA . The land of the free and Home of the Brave wake up everybody!!!!!!!!       🇺🇸,-1.0
i still love watching this debate as a non-american i find this very entertaining and luckily biden won!,-1.0
Trump $2000....Biden $600,-1.0
This is some fantastic entertainment!!!!  Trump 2020!!!!!!,-1.0
"The man is totally unhinged.
And there are 71 million US citizens totally unhinged as well.
Frightening.",-1.0
"After watching this a second time and all that is going on with the election, I can’t see Joe Biden won.",-1.0
"the covid vaccine was distributed during trumps presidency, remember that. it was not biden.",-1.0
Biden Has Dead AMERICAND NAME on his ballots and this sick comentator wanta to talk about wearing paper towels on your face ?!!!!!come on man,-1.0
"Whats old captain america doing there?


 Oh...",-1.0
Iz pink bitch the same old nasty old women who said tank u pesident Eyect to sleepy creep💤💤💤💤💤💤💤💤biden and $ jill dr ill jill,-1.0
Democrats are bile chocked out of the the Devils Stomach these demoncratic sick pukes are not humam being and CERTAINLY not AMERICAN PATRIOTS little sick biden has DEAD AMERICANS NAMES on his ballots THATS Treason fellow viewers,-1.0
1:08:15 that smirk tho from donald,-1.0
Notice how people cheer for Trump and no one cheers for Biden at the end.,-1.0
"It's a shame so many people are distracted by the constant bickering and interruptions. I don't blame them, but this was an extremely important debate that showed much more than how much Trump was interrupting.",-1.0
1:14:44 WTF?,-1.0
"Law enforcement get a bad rep only because of their fears. Train them on negotiation skills. Use force as the last resort instead of attack. 
Thumps up for this please. b/c tomany lives lost and it's unnecessary.  There must be a space to really fuck up once and NOT end up dead. 
We should be  counting on  law enforcement to  protect us all not kill us. We must feel safe with the law enforcement. No tickets over small things. 


did you know they have a quota to meet? find some one to make money off of... Whaaaa?
It's should nt be a business. 
thats all Im gonna say about this. I love cops but they go to stupid school for training.

If we don't act up there would be only real crime to actually solve... well o.k now Im stopping.. lol",-1.0
Trump is likely to run again in 2024. It is a likely possibility that we will see more debates between these two.,-1.0
"Trump: You just lost the left
Biden: You just lost the election",-1.0
When Trump said they found ballots with his name on them in creeks...I DIED...LMFAOOOOOOOOOOOOO💀💀💀💀💀😂😂😂😂😂😂😂😂😂😂😂😂,-1.0
30:15 debate finally starts and trump was being a @ss the whole time,-1.0
Biden Fraud prison,-1.0
FRAUD!!!!,-1.0
Not me clicking on the video just to read the comments... ✋🏾😳,-1.0
"This shit: is why the rest of the world is laughing at you. Your greedy, arrogant, patriotistic racism towards the world is shameful enough. But when you believe the words of the world government's bitches who are just on the stage quoting stone age history, thats when the rest of us understand why you guys are the dumbest. Why dont you try learn a few things from the East maybe it will make the obese nation built on genocide and rape ""great"" again. We are all slaves but if we side with the elite's attempt to use our obsession with patriotism then what? Then you have failed as a human being. A hungry family is a hungry family. Put the guns down and use your brains for once. Wake up and demand change you trigger happy money freaks. We cannot evolve if we dont aim to acknowledge that WE ARE ONE RACE. And creating a virus to send into China clearly wont work either",-1.0
The old captain of America after the end game,-1.0
WE THE USA HATES JOE!!!!,-1.0
LOVE TRUMP!!!!!!!,270.0
china ate your lunch joe LOL,103.0
"Trump got 410 electoral votes and 107,000,000 popular votes but Mark Zuckerberg spent $400,000,000 and had voter machines switch 6,000,000 from Trump to Biden illegally.",-1.0
"I have been doing some investigating and it I am regretful about informing you that it seems as though... Unfortunately... This claim is incorrect. The blackened eyeballs were a result of low resolution and trying to record a digital screen with a digital camera... if you watch this debate in 1080p then you can clearly see his eyes. That doesn't mean he is not a Lizard person, though.",-1.0
Fucking comedy. 2 immature clowns who can't even take turns talking like adults are our choices for a leader smh we r fucked,-1.0
"The grandiosity of Wallace is ten times worse than Trump's interrupting. ""...[U]ntil the election is independently certified."" By whom, Wallace? You? Where is the ""independently certified"" clause in the Constitution? Is it in Article II or in the 12th Amendment, you douchebag? The presidential election is certified by the Congress on January 6th, you insufferably supercilious ponce.",-1.0
"1:50:05   Joe: “I can’t remember which of all his rantings was the last question.”
Trump: “you don’t remember much.”
        
Godamn",-1.0
They do everything my parents would tell me not to do. So they are in charge of our country and acting like 5 year olds?,-1.0
Hw,-1.0
"Just like Hillary in 2016 calling foul donald trump was never going to agree with losing not in 2016 not in 2020, you could have every investigative official in the world investigate his claims and until one of them says what he and his followers want to hear they will just say those investigators are in on the steal, they don't want proof that it was fair and free they want someone to agree with them so they don't have to eat crow and admit that their supreme leader actually lost against someone they called the worst candidate in history, i don't even like politics and don't care for either of these guys but this is common sense. Trump supporters don't want proof that the election was free and fair they want someone to tell them that their leader didn't actually lose to sleepy joe biden. they say biden hasn't accomplished anything in 47 years and then say he pulled off rigging an election without any court's charging him? come on you can't eat your cake and have it to. It was an election someone won someone lost we will have another election 4 years and possible it will be other way around with the other side claiming fraud like in 2016, it's a pattern people get angry when they lose both sides we saw it in 2016 and now in 2020. What we need to work on is knowing just cuz we vote doesn't mean the person we voted for is going to win, we are not entitled to win every election, America needs to learn how to lose gracefully again BOTH SIDES. There are no participation trophies in elections. period. Let's quit hurting each other and threatening each other over politicians who don't think of us other than us being a number, they don't lose sleep over us why are we fighting each other over them? if the shit hits the fan one day they are going to (all of them) are going to take care of themselves and we will be left to fend for ourselves and will need to lean on each other no matter what our political party use to be before said shit had hit the fan. spread love not hate please, we gotta do better.",-1.0
trump is so bad ass he doesn't even let the question finish LOL,-1.0
TRUMP 2020 🇺🇲,246.0
wE WOn thE elEctIOn!,-1.0
"""Donald would you just be quiet for a minute"" IM DEAD!  like a dad telling his kid to stfu lol",-1.0
"honestly, donald trump kicked his ass here..though joe biden is adorable!",-1.0
Trump is a fucking clown.,268.0
Great job TRUMP 2020!,-1.0
It's here !!! The vaccine is here,-1.0
Biden is a joke. He's way past his expiry date. He an old CORRUPTED politician,-1.0
"Reply Me, Amount And Lady's,",-1.0
Over 30 mil watched Jim carry Baldwin rather than this🤣😂,-1.0
We did JO...KAMALA...YES🌠🌠🌠✨✨💕💙😷.,-1.0
Trump lost because it was not on Twitter o.O,-1.0
1:10:55 Chris Wallace stutters 😂,-1.0
I think trump can’t run a country. He is angry 😡 old man lol,-1.0
"This debate hurt Trump a lot, he was way to hot.",113.0
44:45 “will you shut up man”😂😂,231.0
Trump destroyed biden.,350.0
"Trump is clueless answerin Chris's questions, Trump:I kno the governor, hes a ""tremendous"" gov'ner too 😂& yes u did say We should drop a bomb in the eye of a hurricane & blow em up ""On Tape"" (as u keep accusin Biden of)?? What an Idiot...yawn...",-1.0
"Lol :Trump If U Were a ""Certain Person"" (Black)? Wtf, he cant even Say the words ""black person"" Hes racist thru & thru, he aint foolin nobody smh",-1.0
"""NO NEGATIVE EFFECT""
In that point, Trump 🐷 🐽🐖 had the virus, and that's a FACT!☝️😎",-1.0
My fav line in this is “it’s like wuter” -Trump 😂😂😂,-1.0
"I'm so glad the election turned out the way it did. Watching was painful, now its just a memory.",-1.0
Democrats are keenly trained at creating their appearances.,-1.0
That's a lie since trump's been in office my prescriptions have been do much lower. And that mediators sided on Democrats.,-1.0
"https://www.scribd.com/document/480699630/Motion-to-Intervene-Hunter-Biden-October-Good         THE SYSTEM IS RIGGED AND JOE BIDEN IS A DAMNED LIAR!!!!!!!!!!!!!!!!!!!!!!!!!!!

WWW.WHEREISHUNTER.INFO     GOOGLE 9542-VCMR",-1.0
"https://www.scribd.com/document/480699630/Motion-to-Intervene-Hunter-Biden-October-Good         THE SYSTEM IS RIGGED AND JOE BIDEN IS A DAMNED LIAR!!!!!!!!!!!!!!!!!!!!!!!!!!!

WWW.WHEREISHUNTER.INFO",-1.0
www.whereishunter.info       go back and watch now.     the vaccine has been out. biden said it wouldn't be out.      the info on hunter biden is out and biden said it was a lie (wrong).    what else do we need to know?     two weeks after this debate the new york post broke a story on hunter biden.   the media suppressed it.  3 weeks after the election hunter biden admitted to being under federal investigation.     defrauded investor joel caplan blew the whistle on hunter      but he is broke and hunter is rich     the system is rigged.    https://www.scribd.com/document/480699630/Motion-to-Intervene-Hunter-Biden-October-Good    www.whereishunter.info,-1.0
"The cheap grape summarily crack because risk puzzlingly welcome including a hard-to-find pansy. toothsome, resolute war",35.0
This is pretty revealing months later...,-1.0
Why I don't listen in the 23 minute,-1.0
Legend says trump said more Is and mes than Biden spoke,-1.0
"No matter what party you are, we can all agree that this was a disaster.",-1.0
Chris Wallace was priming the pump for the election fraud that was to come. So obvious.,-1.0
Trump didn’t even let biden speak lol 😆,-1.0
"Bruh
Biden couldn't get a word out without Trump interrupting",-1.0
Trump president for amerika 🙏🏼💖💜💖💜,-1.0
"Really Biden? You left Trump with a booming economy? That's fucking hilarious. Finding a job during Obama's fucked up administration was near impossible, even with a degree. All that asshole wanted to do was keep pushing his precious Obama Care, and we still had thousands of out-sourced jobs. The scary thing is, it's going to happen again. Yeah Biden, no shit we're about to walk into a dark winter, because your Dracula ass.
1:53:45 - He was right. He saw it coming from a mile away, and there you have it.",-1.0
DONALD TRUMP WON THIS ELECTION !,-1.0
"Trump: “I take *full* responsibility!”

Biden: 😮

Trump, half a second later: “but it came in from China.”

Biden: 😑",-1.0
"I heard that this debate was so funny,so I came here for practicing my English.😭☺️I am not interested in politics,but this is really really funny 🤩.
Thank you for sharing us this video.",-1.0
Ham America biden kab pass a message like Raha hai Bharat Sarkar ne baar baar Bangladesh ka ka border mein Kahi guru chadhane ke liye jata hai border per pass Bharat Sarkar ke bare sec ne bar bar aur firing Karke hamara Bangladesh ko aadami ko logon ko kaun kar abhi Kar Raha hai bar bar a special sal Tu kaun se kam 45 aadami kaun kar raha hai Bharat Sarkar ka basic ne aur do char varsh Malo kam kara hai aur aur hamara Pakistan Bangladesh aur Bharat Kolkata hamara Bangladesh ka job in hai Kolkata Bangladesh ka hai aur Pakistan aur Bangladesh ka ek sadak per rasta aur rasta bhi Bharat Sarkar ne ko jab Karke rakha hai aur bar bar Bharat Sarkar ne hamara border guard ko aur hamara border per aur Cadbury wala logon ko per aur gaurav chawla logon ko per conquer repeat Dal raha hai pichhle sal tak kam se kam 2 3 4 5 6 logon ko shayad kara hai fir se aur ham aap log ka Antar jati ke sanvidhan se Bharat Sarkar se hamara Kolkata ko Azad karaya aur aur Pakistan aur Bangladesh ka jay sadak Patra rasta usko bhi Azad kare aur bar bar Seema lo kam kar raha hai aur Bharat Sarkar ne Jammu Kashmir ko aur kabje kar raha hai Laila doctor aur UN logon ko per karya kar per laga ja raha hai aur 100 sal tak aur Bharat Sarkar ne Jammu Kashmir lado ko kab aa gaya hai wahan kaun kharab ya Sare julm aur nirjaton kar raha hai aur javani mard ko uthakar lekar jata hai aur Laila ko Laila do khatro pack khandan main hai vahan lekar jakar bolata hai tum log ko Pakistan ke sath ladai karna hoga aur raja log ladai karne ke liye Raji hota hai ullu ko strong training Diya jata hai parent nahin diya jakar unko fire in Mohan sahit ho jata hai aur jo log Karachi Nahin hota hai unko kaise Yaad kar deta hai aur Bharat Sarkar ne ya nahin gata naat Sharif aur Babu babri masjid ko kabje kar raha hai aur musalman ko per Nahin jatan kar raha hai isliye ham America ka pass antarjatiy samvidhan se 2002 comedy decor aur Bharat Sarkar se hamara Kolkata ko wapas ko Azad karaya Bangladesh ka sath aur Pakistan aur Bangladesh ka sadak per rasta tha vah bhi Azad kare aur Jammu Kashmir ko bhi Azad kare aur babri masjid ko Shahid kara hai babri masjid ka babri masjid musalman ko office dene ke liye ham aap log ko pass jarur aavedan kar raha hai yah vichar sahab ke liye barabar hota hai aur navsari kaun kar abhi Bharat Sarkar ne kar raha hai uska iske labh ham apno ko pass jarur antarjatiy sanvidhan se aap log kis Kabhi sar karne ke liye ham aavedan ko raha hai,-1.0
I'll say it again trump has used car salesman vibes.,-1.0
This is where DJT lost the election.,-1.0
"This wasn’t a presidential debate, it was my siblings arguing over who gets to sit on my aunts lap during a family Christmas.",-1.0
"I don’t know why the media bash Chris so much about this debate. Truthfully he handled it the best way he could considering he is dealing with a child. Thankfully they had a mute button the second time around which helped the moderator, but this would have been a hard job for anyone.",0.0
"Joe won decisively.  Now let's undo *every last thing* Trump did.  Trump, the WORST President in U.S. history.",-1.0
"mr Trump...despite your lies, insults, digs, and interruptions....I have a ""SAD"" news flash for you....YOU LOSE....you are FIRED...you are FINISHED!!!",-1.0
Chris is absolutely the worst. Total ass,10.0
"1:52:53  if we get the votes, it's gonna be all over, he can't stay in power, it won't happen, it won't happen....PROPHETIC WORDS...",-1.0
Trump’s foundation shade is a bit off. Not sure if they didnt blend it properly.,-1.0
OMG open up the fucking federal building so I can LEAVE NOW BASTARDS,-1.0
"Mr.Pres. Trump you really did a good job debating the best debates ever i have had heard you nailed it i like your energy everything is out there.one thing more there's no war in your time..
Republicans did a good job..",-1.0
"they should've put donald trump on the right instead of the left
he's a republican
not a democrat",-1.0
Go ASK THE HOUSE CABINET MY UNCLE BUTCH IN TEAG TEXAS,-1.0
Man Biden is truly a spoiled brat,-1.0
they needed Judge Judy and Gordon Ramsay as the moderator,-1.0
Joe did it💪🏻,-1.0
42:42 Trump did try to take away pre-existing condition coverage by block granting the money for Obamacare and letting the states do it.,-1.0
"@32:53 I disagree, a presidents term is 4 years and he/she gets to nominate who they want as a SC Justice and the Senate gets to confirm or not confirm them.",-1.0
Moderator is a piece of human filth,97.0
who really watched from the beginning all the way to the end? I did,-1.0
Why didn't they shake their hands when they've entered?,-1.0
I'm sorry but Trump continuing to call Elizabeth Warren Pocahontas is hilarious !!,-1.0
44:40 LMAO killed me!!,-1.0
"Anarchism is the solution to the world's problems.

RESEARCH ANARCHISM
VIVA REVOLUTION!",-1.0
1:39:02 you could hear the anger in Biden’s voice when he called out trump on calling people who are in the military “suckers and losers”,-1.0
It was a normal debate until 35:27😂,-1.0
"As an Australian, America does not seem ok.",-1.0
How to commit not alive: take a drink everytime someone interrupts.,33.0
"Biden: and i think it would be smart if-
Trump: smart? your not smart. Your dumb. *sticks tongue out at him*",-1.0
Fat Orange LOSER !,-1.0
"God, Trump is obnoxious!",274.0
Trump is such an idiot! But I don’t mind watching this because I know how it all ends! In your face Trump supporters! Losers!,-1.0
For white amierca,-1.0
I would like to make a tape casertte with al my favoirte faCE BOOK cvideos on it. .likw the one \inem MADE... wityh the same name... pewawnrinf ezrea,-1.0
are you cool erolling qwitrh aL HTRE CREQW odf prsoidents? Obamaas heere heard he woprks pn tjeh news.. and Eminems still whewrew hje went in htre musicx vidfeor white ameirca US GOVERN<ENT,-1.0
Bill Clonton gaNG,-1.0
UYou can go toMty Heavenand waiT FOR YOUR New York HeaVEN AFter.. wwityh the Tower/./ unlwasas th3ety can buuild it invtrhinr l8isetoime..,-1.0
EWerll doner to hteGFamilies Of Hillaryu,-1.0
we relmed the 92 debate race and they knew.. what i didnt liek is hearing about them forgetting somehting,-1.0
u icvan wait,-1.0
You can go there whentyhey build your Teen Titans tower...,-1.0
Please give President Donald Trump full presidential powers from his house in Los Feliz =) or New York as h e bel;ieves hell l;iek it more.. he had his ballots lost and also another country outvoted him in a Landlaisde.. =) its proepr,-1.0
"My teacher used this as a practice for finding fallacies.
It's... It's not great, guys.
There are more red herrings here than in a Swedish Fish factory.",-1.0
Japanese   Communist   Party,-1.0
1:16:10 I laugh every time,-1.0
I totally won this debate,-1.0
This feels like it was a year ago already,-1.0
This was the shortest 2 hours of my life,-1.0
"Am here to let the whole world know that I was diagnose of HIV  7years ago were all hope was lost and I had  nothing to do about it,I just accepted the faith that one day I will be cured of this disease and I just pray everyday for a helper and one day my sister introduce me to a herbal man called Dr tude that she saw on internet,well, I gave him a try on his email drtudeherbalhome@gmail.com was not fully convinced until he sent me the herbal medicine  which he ask me to take for two weeks I took it with faith and i went for a retest in different hospitals and today am cured of this disease and am also using this medium to let all those having STD,like herpes,bacterial vaginosis( BV)and the rest not to give up,their is a man who can cure you,his name is Dr tude.drtudeherbalhome@gmail.com  contact him  or  you can also WhatsApp him +2348151042601.",-1.0
"Trump, stfu with your lies and bullshit. From now on, the candidates should get a drug test.",-1.0
2:03:40 😂😂 “greatest president of all time”,-1.0
1:37:35 I love that Chris has to explain to Trump that it was a rhetorical question so he would shut the fuck up LOL,-1.0
its trumps behaviour which got rid of himself,-1.0
Joe doesn't even look like he knows where he's at half the time,-1.0
The Comments are going to be lovely.,-1.0
54:48 lol,303.0
43:50 one of joe biden's worst ways to get out of answering a question,-1.0
"it is what it iiiiiis
                            ---biden 2020, (46:24)",-1.0
We miss you J.F.K.,-1.0
It’s so funny how the interrupt each other,-1.0
“Let me shut u down for 1 second joe”,-1.0
"Trump and Biden: *argues* 
If Gordon Ramsey was the modorater: LISTEN LISTEN LISTEN LISTEN F**k OFF YOU TWO! ORANGE TRUMPET SHUT UP YOUR MAKING MORE TROUBLE YOU F***ing donkey",-1.0
Why no one on trump's crew got makes lol,-1.0
Its the DJT gettin it on,-1.0
"""keep yappin man... 44:57 . Great moment in presidential debates.",-1.0
Trump 2020 trump 2020 trump 2020 trump 2020 trump 2020 trump 2020 trump 2020 trump 2020 trump 2020 trump 2020 trump 2020 trump 2020 trump 2020 trump 2020 trump 2020,-1.0
44:40,303.0
Trump was exactly correct! the DEMS caused this chaos we are in now. Trump won. Dems committed ELECTION FRAUD,-1.0
Crazy to think that in only 4 months my whole debate class of 14 year olds can debate better than these 2 clowns.,-1.0
This ehn,-1.0
https://youtu.be/cH43sYxZ1S4,183.0
"Let me shut you down for a second, just one second😂😂",-1.0
Trumpers 🖕🖕🖕🖕🖕,-1.0
President punk ass trump u were very unprofessional !!!!  And that is why u lost the election !! Goofy😂,-1.0
"When I’m scrolling down the comments section, I literally keep seeing a user named K Dixon (total trump supporter and it shows) completely bash on Biden and his win in the same day or week since all her comments are 3 weeks ago. Just shows how petty and immature the trumpers can really be.",-1.0
Trump is  a goofy .... Smh,-1.0
Trump the interumpter,242.0
1:07:24 im just leaving this here,-1.0
The Radical New Deal,-1.0
God I was so irritated nervous and sweaty ( cant stress just how sweaty I was ) watching this live. Now that democracy has prevailed its funny as hell.,-1.0
"Biden: makes a point
Trump: Bernie",-1.0
"Biden body language speaks louder than his words. What a bum.
Denies his son gets paid and now he is under investigation.  What a joke",-1.0
Good luck USA.....you are officially under communism rule. Have fun,-1.0
"40:26 “Joe, you agreed with Bernie Sanders, who’s far left, on the Manifesto we call it”",-1.0
Trump is truly psychotic. A madman. Any psychiatrist would have Trump committed immediately.,-1.0
Oh dear the comments are open. Viewer discretion advised...,-1.0
Leaving the comments open. Bold decision CSPAN,-1.0
"Trump believed he would win beyond a shadow of a doubt, I can see why he is so upset with the result, his ego literally won't let him accept that Joe won, I think it's brilliant.",-1.0
"I feel jipped, I only got one ballot. ;)",-1.0
"“To argue with a man who has renounced the use and authority of reason, and whose philosophy consists in holding humanity in contempt, is like administering medicine to the dead, or endeavoring to convert an atheist by scripture.”
― Thomas Paine (1737 - 1809), The American Crisis",-1.0
"200,000 Americans die...
Trump: It is what it is
Biden: It is what it is cuz you are who you are. 
Obama: *drains 3-pointer* “that’s what we do!” *walks away with Biden*",-1.0
Longest SNL cold open EVER!,-1.0
literally how did you guys wanted to handle it?,-1.0
Is it a good idea to go out,-1.0
"45:02 don't worry, just leaving a timestamp for myself",-1.0
anyone else find it funny that they both picked out their ugliest neckties?,-1.0
this is president trump do bad competition,-1.0
YouTube has begun full-scale suppression of speech against the US presidential election. YouTube cracked down on free speech in American democracies,-1.0
Trump presidents ✅✅👍,-1.0
1:50:44,303.0
"Starting at 1 hour 50 minutes. Trump predicted every single thing that happened after the election fraud. He knew what was gonna happen. ""Bad things happen in Philadelphia""",-1.0
Rigged election,-1.0
1:59:38,303.0
It was like looking into the future...,-1.0
This aged well...,-1.0
1:54:00,303.0
1:54:00 Why is Trump always right?,-1.0
"Trump won
1:54:00",-1.0
"This is excellent my friend thought it was the best thing he ever watched. His name is Noah Pasko, and he is a huge fan",-1.0
mass distributing critical documents is surely treasonous,-1.0
"Can we appreciate that Trump called all this garbage that is occurring now, ahead of time. Try telling me that he hasn't made a plan to overcome this.",-1.0
Trump's comments about election integrity aged like fine wine. If you support Beijing Biden you have some learning to do. Its easier for Biden to fool you than it is for anyone to convince you that you have been fooled.,-1.0
The only transitioning for Biden should be into a cell in Gitmo.,-1.0
trump really called the election fraud.  wow,-1.0
It's the Trump -Wallace debate.,-1.0
"Sounds like Trump knew about the 2020 election fraud in advance.
Now youtube is deleting videos that cover the widespread fraud",-1.0
When I get bored I watch both elections for a good laugh.,-1.0
1:51:00 aged like fine wine,-1.0
"Chris Wallace says hundreds of thousands of ballots are typically thrown out and, yet hardly any ballots were thrown out. Hmmm.",-1.0
Obama was a super predator then.,-1.0
"Biden got ripped to shreds. He needs to spend his final years with his grandchildren. What a joke.
Goodbye America. Nice knowin' ya.",-1.0
Thanks.. Appreciated 💯🌅,-1.0
1:29:34 Are you kidding me? A psychologist is now going into a violent domestic situation? YOU MORON!! 1:30:10 Name ONE law enforcement group Joe..CRICKETS until Wallace swoops in for the save. What a disgrace.,-1.0
1:39:50 Chris Wallace saves Joe once again...What a JOKE Wallace is..1:40:12 saves Joe again..Look at desperate Joe LYING to OUR FACES!,-1.0
54:10 Biden is the BIGGEST MORON on TWO FEET. Do we have the vaccine NOW Joe? You f**king lying POS?,-1.0
"Would you shut up man ? 


Dats abit embarrass speech .",-1.0
"Embarrasing Donald
Trump.. CRINGE",-1.0
Trump was right about the vaccine,-1.0
"44:45 Will you shut up, man?! 

Oh, that sounds good!!😂😂😂😂😂🤣🤣🤣🤣🤣",-1.0
"Trump tries to point out how low in his class rank Biden was, yet Biden still did better in law school than Trump.",-1.0
"54:51 Did you use the word ""Smart""?",39.0
Ironic how trump got covid days after this debate.,-1.0
Wtf is this bro😭😭😭😭😭😭😭shout out to tha moderator you could tell he was tryin mad hard not to throw hands😭😭😭😭,-1.0
CRY TRUMPSTERS LOL BIDEN WON,-1.0
https://youtu.be/bS9zhXygp2U,183.0
