comment_text	hdb_labels
I think we need younger people next election.	68
America calls emergency meeting  Trump: Biden sus Biden: Your a clown Trump: Believe me guys Biden: Shut up      BIDEN WAS NOT THE IMPOSTER	-1
EVEN AFTER THE ELECTION IM STILL COMING BACK TO WATCH THIS VIDEO 😂😂 IM LITERALLY LAUGING EVERY TIME THEY TALK	-1
I don’t trust Biden, but Trump is a basket case  #kanye2020	-1
This was not a debate.	123
Let’s be honest, Kanye West is the best option	-1
china	-1
Somebody needs to tell Donny that....acting like a dick WON'T make his ANY bigger !!!!	-1
This sum-bitch debate starts @29:22	-1
Biden seems a double face guy! Thanks 🙏	-1
Please think who our next president will be and GO OUT AND VOTE! Biden makes no since! Please go out to the POLES AND VOTE! PLEASE! GO TO THE POLES! AND VOTE!! 🇺🇸🇺🇸🇺🇸	-1
I'd like to know when the president or govt in general will work on lowering the national deficit.  $23,000,000,000,000 last I heard.	-1
Biden: Here is the deal Trump:  No its not. 🤣	-1
Biden literally acts like a pandemic  doesn't  kill ppl lol.. he blaming trump for  ppl getting sick.  Fuckijg weirdo.	-1
I remember in 2012 he was laughing and smiling the same way while debating Paul Ryan :D	-1
We have to hope for the best..Covid 19 is a scary thing, but so is socialism...We have to vote wisely!	-1
Biden lacks charisma but has plans, more compassionate than Trump Trump has charisma but no care for people and has no good plan for USA, only care about himself  Who would you vote? Like for Biden Comment for Trump	-1
I cant take this serious idk why 😂	-1
Biden: Well, where's your tax returns? Trump: [𝗰𝗼𝗻𝗳𝘂𝘀𝗲𝗱 𝗶𝗻𝘁𝗲𝗿𝗿𝘂𝗽𝘁𝗶𝗻𝗴]	-1
"""Red did it!"" ""No, Blue did it!"" ""I saw Red vent!"" ""Nah he's fake news"" ""𝗪𝗶𝗹𝗹 𝘆𝗼𝘂 𝘀𝗵𝘂𝘁 𝘂𝗽 𝗺𝗮𝗻?"""	-1
On a serious note though, come on guys. Biden would be such a weak president, I can see him getting used by his people and be manipulated so much. Hes too soft, I'm not saying Trump is the great but at least he comes off strong and unmoved if pushed. I'll take a strong president who's a blabber mouth over a doormat who will do whatever their team tells them to do without having a free thought of his own to make decisions	-1
I’m surprised trump didn’t smack Biden lmao he was so pissed	-1
why are his eyes jet black saucers...look at Joe's pupils. his eye color is light blue, right?	-1
JOE BIDEN VOTE HIM	357
Trump is a motor mouth  he won't shut  up long enough for Future President Joe Biden to answer	-1
Wonder how much crack Hunter Biden has smoked and how many 9 year olds has been raped since the #FBI had this info for over a year? The FBI and DOJ are an embarrassment to this country!!!	-1
Uh oh look who's back, the ANNOYING orange:U	-1
Moderator in my opinion seemed one sided	-1
Joe Biden such a loser, and bigJoe Biden such a CHUMP, needs to do a study on why court packing would be good, such an idiot, we have it this way of 9 on the court for 150 plus years. Biden and the left think because the court now will be a 5/4 they need more liberals on the court, Biden is so Criminal. LIAR, LIAR, LIAR, LIAR,LIAR, LIAR,LIAR, LIAR, LIAR, LIAR, LIAR, LIAR,LIAR, LIAR,LIAR, LIAR, LIAR, LIAR, LIAR, LIAR,LIAR, LIAR,LIAR, LIAR,LIAR, LIAR, LIAR, LIAR,LIAR, LIAR,LIAR, LIAR, BIDEN LIAR, LIAR, LIAR, LIAR,LIAR, LIAR,LIAR, LIAR, BIDEN  LIAR, LIAR, LIAR, LIAR,LIAR, LIAR,LIAR, LIAR, nothing but LIES from JOE BIDEN.Joe Biden such a CHUMP, needs to do a study on why court packing would be good, such an idiot, we have it this way of 9 on the court for 150 plus years. Biden and the left think because the court now will be a 5/4 they need more liberals on the court, Biden is so Criminal.	-1
At this point might as well have a Rat as a president	-1
I laughed my ass off at 58:50	-1
Even the football thing he lied about! 😂	-1
Ngl I kinda feel bad for joe	103
Watch the fact checking videos of this debate, Trump lies through his teeth on almost everything he says here. It’s ridiculous. Btw, almost 133 million people have pre-existing conditions in the US, and Trump said not even a 100 mil.	-1
I am all about equality but damn this Biden is older than my grandpa!! I mean that party couldn't find someone younger? I feel he is even struggling to speak!	-1
Is this a competitive gameshow?	-1
so someone is a traitor, wondering who lies the most and wraps the country in problems!	-1
As someone from Germany it’s quite funny to watch... like two little children debating over who’s gonna eat the last piece of chocolate.   I don‘t really like both sides but wtf how are people going to vote for Trump? I just don’t get why someone would vote for his own grievances!	-1
Biden : C' mon - man !!! c'mon -  man  !!!  the Wuhan virus created  from the chemical lab by Donald Trump  in white house , not in Wuhan . yes! he been busy in the lab all days and nights. We should lnow he is a liar because main stream media say so .  c'mon don't call it China virus, or Wu han corona virus , call it trump's virus .  Com- on !! that is the only reason we don't see much of him in the golf course past 5 years .  Yeah!   CDC knew that  only   6%  of 210 ,000 patients  truly was killed by the virus , because  Biden- Harris  is not a liar team ,  we saw Donald Trump have delivered the virus by himself to that 6% patients'  mouth , C' mon , man that 's is not a lie.  what ?-  6% of 210,000 is 12, 600 .?   oh !  c'mon  you know,  I am  life time career politician , more than 30 years in Senate, 8 years of VP for O, Ob , Oba . .. my boss,   I am not a mathematics teacher , but 12,600 lifes and 210,000 are about the same number to me .  yes ! Trump is killers of 210,000 American , their family lost their loved one because Trump 's lab in White House , not Wuhan lab in China , believe me and Harris, we both are never lie to any one at all,  in our life time, not even Willi Brown 's wife .  There are non treaties deal with Kosovo- Serbia, Isreal- Bharain, Isreal- AEU , because Trump  have been busy to deliver virus to  that 210,000 American families , We should accuse him  .  Don't listen to Trump !!! , China is our friend !!!, We  should give them American jobs ,  until  they become supper rich,  they will appreciate our stupidities and will give us Mao's currency to use   . how kindness they are .!!!china china china, CCP , CCP  C'mon man, that great for my family ,  Harris' family , her husband already work for China ,that great for high rank Democrat and great for deep Tech companies what else do you want ???   American : Black, White, Latino, Non - Communist Asian  : c'mon biden- Harris , c'mon man   BLM : BIDEN LAPTOP MATTERS !!!!    BIDEN LAPTOP MATTERS ,    BIDEN LAPTOP MATTER!!! BLM : BDEN LABTOP MATTER !!!!    BIDEN LAPTOP MATTERS !!!!    BIDEN LAPTOP MATTERS	-1
God bless President Donald J. Trump!!! God  bless Vice president Mike Pence!! God bless the United States of America!	-1
The Great American Circus 🤣🤣🤣😁😁😁	-1
Every time Biden gets exposed he laughs, as does Harris...	-1
This is comical yet sad that one of these idiots will soon be running our country for the next 4 years	-1
GO BIDEN 2020🇺🇸🇺🇸	-1
it is not china who started all this	-1
29:20 Starting of debate 📌📌📌📌📌📌📌	-1
”No president has done more for the country than Trump”. That statement is wrong.	-1
Greez from Germany . Trump is an Angel. If he wont win,  the world will go under	-1
This is not a debate... lol. Trump should wait and answer, he has problem take turn.	-1
I hate Trump, he is a moron, he is self infatuated, his hair is hilarious. But he knows what he is talking about and doesn't try to sell bullshit. His speech is not pre-learned. This Biden is just... I wouldn't consider one second voting for him. I am lucky I am not murican :)	-1
Trump is acting like a rude child	-1
Y’all we don’t really  have a say	-1
I jus love how bieden kept his cool and let trump look dumb. And all the people that support that orange stupid thing.. I have two words for ya YOUR DUMB. And he called him exactly what he is.. A CLOWN💀	-1
India	-1
Can someone analyse the speech for my homework??	-1
Biden not good for president evil man not good but tramp is a good man of God is good for a president the 2second time very good man of God very good	-1
Is Wallace was half as smart as he thinks he is he could have done a better job if controlling the flow.  He’s a tool.	-1
I love how Biden uses Trump knew and did nothing. When he tried the first time democrats blocked it. Trump had to go over the democrats and use his power to block China travel.  Biden is flat out lying and using what the democrats did to use against trump.  I remember watching this at the beginning of the year. People aren't stupid biden. Well some are uninformed. And believe Biden but a lot of people remember this.	338
Joe Biden!!!!!!!!!	364
I would vote for Rick Astley, he will never give us up, and never gonna let us down.	-1
i am laughing hard	-1
The moderator be like: if you both don’t stop arguing I’m going to cancel this whole debate and tell your audience to go home Biden and trump: sawwwy🥺🥺	-1
"This needs to be played with RunDMC's song ""You Talk Too Much"" alongside Biden saying Man would you just shut up!"	-1
What is trump talking about and think??	-1
How are people proud of voting for Trump after seeing him act like a child again and again?	-1
President Trump has become a labor to Africa especially to  Ethiopia. The leader of  powerful nation, without sympathy to the poor nations.Our country Ethiopia strives to get out of poverty and feed her own people. Trump stands besides Egypt who benefit from Nile without limitation ignoring the source of the Nile.  He pends funds for our country,and suggests blowing of the only dam women hope to stop cooking with woods or students who study with lamp,  is it fair? May God give the judgement!!!  who says vengeance is mine. He may stop the fund from his treasury, World Bank or IMF, but he cannot close every window of blessing if God wants to bless our country. Our nation trusts in God very much in heart.  Let God give him long life, and see the country's progress he tried to smash ten years from now.... seating in his couch ....trying to change the channel... being pissed of by the news he  hears.	-1
I feel like Judge Judy should've been the moderator.	-1
love Biden so much	-1
Trump: they will let you grab them by the      Biden: tara didn't..	-1
So Trump caused the covid19? Like thanks for the info Biden	-1
Trump 2020 to 2024	267
I'm sorry, but biden is horribly unfit. I'm not kidding, seeing how he stumbles with his THOUGHTS let alone mumbling speech, it's a fucking scary nightmare, why the fuck is he even in politics let alone presidential debate? Why is he not in home care? Whoever put him up to this is a fucking asshole trying to destroy america.  PS this is coming from someone who scored 132 IQ when I was 20. I don't trust biden's intelligence at all. Sorry, talk shit to me or about me, idgaf, biden is mentally unstable, my 97 grandpa has more coherence.	-1
Is the moderator still alive? I really felt sorry for him.	-1
They stop reporting on the swine flu thats why obama and creepy joe looked good on that issue.	-1
Biden please stop giggling like a school girl	-1
"Trump promptly decided to suspend flights to China on January 31, 2020. At that time, there were only five cases of CCP VIRUS infection in the United States, all of which entered from CCP.  Trump was the first national leader to make the decision to cut air travel. At that time, other countries were afraid of offending CCP and dared not make this decision. Trump took the lead in the decision. The General Secretary of the World Health Organization Tedros also came out to criticize Trump and the Democratic Party of the United States.  The leaders of the party even came out to accuse Trump, the American leader  Streaming media followed awareness offensive, saying that Trump’s closure of CCP was “discrimination”, “xenophobia,” and “hysteria.” Trump insisted on cutting off CCP’s flights despite the huge domestic and international attacks and pressures.  More than half a month later, Europe was closed, showing superhuman courage, leadership, judgment and execution. This is Trump’s first accomplishment. Some clowns be wise after the event, accusing Trump of breaking the voyage to Europe late, causing  Many Chinese people poured into the United States from the big breach in Europe, which caused a major outbreak in the United States. After the United States blocked the CCP, Europe became the main entrance for CCP VIRUS to flow into the United States. However, at that time, there were a large number of Americans in Europe who wanted to return  The United States cannot help but let these Americans go home. Even if Trump forecasts that Europe is a big breach for the virus to enter the United States, he will hesitate whether he should close Europe's flights as soon as possible. Because, if Europe is cut off too soon  A large number of Americans have broken their way home, and the United States will not do such inhumane things.  Although Chuanquan took the action to seal the air, the bureaucracy CDC did not act. Its complicated tapes and unqualified test kits delayed the epidemic and delayed the fight against the epidemic.  This cannot be blamed on Trump. The CDC itself failed to develop a qualified test kit, but refused the quest to cooperation private companies to do it. CDC is a dog in the manger! The virus detection was delayed for four or five weeks.  On February 25, on the day when Trump returned from a three-day visit to India, he learned that the CDC was still delaying, so he held a press conference that night, appointing Vice President Pence as the anti-epidemic commander, and devolving the CDC's power to develop and produce test kits.  Specific private companies have abolished the cumbersome rules set by Obama to detect the epidemic, and delegated the CDC's testing power to hospitals, clinics and pharmacies.  Subsequently, Trump ordered many manufacturers to switch production, immediately manufacture masks and ventilators, and contact and meet with various manufacturers to discuss specific matters about the production of masks and ventilators, and met with manufacturers in the White House to listen to production reports.  Trump also held daily press conferences to inform the public about the situation.  Under Trump's leadership, the kits were quickly produced and continuously improved and innovated. Soon a large area of ​​timely, rapid and accurate testing began.  This is Trump's second achievement.  Trump took immediate assistance to the states, distributed medical supplies such as ventilators and masks to states in proportion to the severity of the epidemic, and personally contacted and organized the dispatch of medical ships to New York and California.  This is Trump's third contribution.  According to the CDC report ""Weekly Updates by Select Demographic and Geographic Characteristics"", from February 1, 2020 to October 15, 2020, for more than ten months, the total number of deaths caused by the virus in China was 204,000.  However, the total number of deaths in the United States during the same period was 2.22 million, 200,000  It accounts for 9% of the total deaths.  The United States has a population of more than 300 million people, and the normal average number of deaths throughout the year is about 2.8 million.  Taking CDC's 2017 data as an example, the annual mortality rate in the United States is 8.64%, and the total death toll is 2.81 million.  Among them, there were 647,000 deaths from heart disease, 600,000 deaths from cancer, 160,000 deaths from chronic lower respiratory diseases, 146,000 deaths from stroke, 120,000 deaths from Alzheimer’s, 83,000 deaths from diabetes, 56,000 deaths from lung diseases, and 50,000 deaths from kidney diseases.  There were 170,000 accidents and 470,000 suicide deaths.  Under Trump’s leadership, the death rate of the highly contagious CCP virus was maintained at 9%, which is the average death rate in the United States. This death rate is based on the high popularity and high detection rate of Trump’s efforts to promote testing.  It has no concealment of the precise number below.  This is Trump's fourth achievement.  Most importantly, of the 200,000 deaths from CCP VIRUS, which accounted for only 9%, 90% were elderly people with underlying diseases. For these elderly people, the Wuhan virus was an opportunity to cause them to die from complications.  In several speeches, Trump emphasized the need to protect the elderly, and recently organized a meeting to protect the elderly.  Under Trump's advocacy, promotion, and leadership, the elderly in the United States have received more favorable and better protection.  This is Trump's fifth achievement.  Those leftists who are brain-disabled keep talking about 200,000 and use this single number to scare people without mentioning the death rate. The purpose is to prevent the opening of schools and businesses and prevent the United States from opening up and developing the economy.  They never mentioned the Obama era. During the H1N1 flu outbreak in 2009, the Obama administration took six months to declare a national emergency. From April 2009 to April 2010, the number of deaths reached 30 in just one year.  Million, it is reported that this number is also greatly underestimated.  During this period, Obama did not act at all, and even the WHO adopted an attitude of giving up fighting the epidemic.  At the end of November 2009, more than 7 months after the first case appeared, the WHO completely abandoned the counting of confirmed cases after recording 620,000 confirmed cases and close to 8,000 deaths.  Obama has never taken concrete actions as aggressively as Trump, only sleeping four or five hours a day to fight the epidemic.  Moreover, the Chinese coronavirus that Trump is facing is much more infectious and lethal than the H1N1 flu virus that Obama faced in 2009. If it weren't for Trump's dedication to lead the anti-epidemic attitude.  At the end of November 2009, more than 7 months after the first case appeared, the WHO completely abandoned the counting of confirmed cases after recording 620,000 confirmed cases and close to 8,000 deaths.  Obama has never taken concrete actions as aggressively as Trump, only sleeping four or five hours a day to fight the epidemic.  The CCP VIRUS that Trump faced was much more contagious and lethal than the H1N1 flu virus that Obama faced in 2009. If it were not for Trump’s dedication to lead the fight against the epidemic, CCP VIRUS would kill more than ten times more people.  200,000.  Obama has been in power for eight years, and the Republican Party has never Sow discord. & incite disharmony for his inaction.  However, the Democratic Party has been criticizing Trump for Conscientious and Great achievements!  What's more, they have framed up and investigated impeachment!  What is even more intolerable is that when the epidemic came and Trump tried his best to lead the fight against the epidemic, the Democratic Party was still impeaching him non-stop!  Since Trump took office, the Democratic Party has focused on framing Trump!  At any cost!  It finally aroused public outrage, and the people saw clearly that Trump was Exhausted for the country and the people, the Democratic Party was despicable and shameless, Deceive too much!  Not to mention that the mutation and degeneration of the Democratic Party and its mainstream media have reached the point where they can no longer be added, and they have been reduced to a gang that does everything they can.  The public also sees clearly that the Democratic presidential candidate Biden has been mixed in politics for 47 years and has become extremely corrupt. He has collaborated in evildoing with the CCP and destroyed and betrayed the United States.  Now, it's finally time to investigate him!  This is a juncture in history, and when will it be better!"	146
Moderator did good	-1
1:08:43 damn Biden chill 😂	-1
A 100 TRILLION DOLLARS ?? 👍Wow❤😀	-1
Slow Joe is pathetic. Every time he senses that he's losing an argument, he stares at the camera and tries to instill fear into voters' mind.	-1
Neither Trump not Biden talked about Vanessa Guillén they dont care about us	-1
"Ozarks TV show, Ruth Langmore a the Presidential debate moderator = ""I didn't ask you about global warming dumb-a**. I asked you about your opponents record on taking care of the g*d**m environment. Listen up sh**heads, cause I'm only gonna say this one more time, and so help me G*d, if you MORONS can't answer the f**kin' question, then I'm leavin'."""	-1
who you guys voting for    team trump or team joe biden	-1
Everyone sees what they want to see, and this is a total disaster on all ends. No matter which side you're on. I like the random numbers that get spouted.	-1
The cartoon crisis Social media campaign calling for the boycott of French products from supermarkets in Arab countries,Turkey and Pakistan.	-1
Biden is an idiot	361
Uuuuuuuuuuouuuuuuuuuuuuuuuuuuoouuuuouuuuuouuuuououuuuuuuuuuuuuuuuuuouuuuuuuuuouuuuouuuuuouoouuuouuuuuuououo	-1
Lock up joe biden 2020	-1
I don't trust my country to this clown biden.he laughs when he shouldn't  don't Vote for Biden he's a clawn a mess.	-1
"Me: ""Making things up will never make things better."	-1
Mark Charles 2020	-1
Look at how Trump holds his face... He doesn't look trust worthy at any point and time.  He looks guilty of something.	-1
He is childish just as ignorant and childish as his supporters who vandalize Biden support signs, paint Trump 2020 on bridges, highway over pass, walls, doors, cars, and public property across the country.  They have no shame in the lies and disgrace they each bring to this country. Don't let this be how the world sees us. We need to build and be strong not weak and separated.	-1
they greet each other like two divorced parents	-1
1:30:10 damn	-1
i watched a  hour of this because i was bored	211
waow i am so happy i got my fake drivers license after the last accident a had and my DL was investigated by the cops plus a 3 months band   legitvendor.us thanks for the wonderful service. The scan check is perfect and I can say only you know if you gave me the id from the cops or you made this one because they are exactly the same	-1
Damn this mediator is terrible. The woman who did the final debate did a way better job controlling these clowns.	-1
I'm writing an essay while listening to this. sometimes i have to pause it because i can't hear myself think	-1
Now there is a referee. I think he should have just tossed them some gloves.	-1
The mod was obviosuly biased for Biden (and I don't even like Trump). Very unprofessional in all honesty. That being said. PEPSI VS COKE 2020 WOOOOOOOH	-1
As much as I love Trump but he is acting like 5 years old kid 😜👍	-1
Im sorry but people CHOSE not to wear masks so wtf can this or any other president do about this covid issue. I mean really.	-1
Joe is one solid stroke	103
They both spew equal wet diarrhea from their pieholes.	-1
Trump reminds me of Mumbo for Mayor, there is no plan.	-1
I’m a republican and I hope trump wins but JESUS HE NEEDS TO SHUT UP.	-1
Obama VS Trump would love to see... just to see how obama would handle it or him	-1
This nigga trump said that governors are payin hella less on drugs .  Narcos aint playin	-1
The debate is a disaster, but I live to see Trump wipe the floor with Sleepy Joe.	-1
Scary yall ain't hearing what they're saying .	-1
Its a tragedy what US presidency become... its a tragic joke thx to Trump, Bush and others like him.	-1
this is like among us in real life and Biden is imposter	-1
Why are we still taking part in a broken two party system where at the end of the day individual votes don't even sometimes matter? This political system doesn't work, we get the same bullshit every year and anyone who buys into it is part of the problem. I'm not voting, I won't be responsible for either of their bullshit, they are both fucking criminals. Neither is fit to run a country.	-1
America is fucked	171
Joe for 2020 trump kept cutting him off like if Joe did the same. I don’t know how did trump protect American. He just made it worse, and besides people only liked him more because he build the wall. So racist to Mexicans. I hope joe doesn’t disappoint us	-1
Lol.	286
We are in danger	-1
Amazing is that Trump interrupts Biden in order to confuse him and he succeds bc Biden listens to him and gets all confused and forgets what is about to say...	-1
Did you just use the word SmOrT?!	-1
This is a 2h meme	-1
Lmaoooo	286
This is sad😒.... But low key entertaining 😌	-1
Ah, I see, it's actually an annoyed Ronald Reagan vs George W. Bush in disguise.  . . . . .  Dear god.	-1
44 minutes....biden....will you shut up man 🤣🤣🤣	-1
Someone else be a mediator.	-1
38 minutes in and our president can not and will not let anyone talk at all. This is ridiculous!	-1
trump can't stfu lmfao	-1
*LMFAOOOOOO*	-1
First of all, this wannabe president keeps laughing as if it’s a show. People are dying and children too! I do not believe in any word or promises this new guy is saying. Plus people do your search on Joe because it would change your mind on who to vote at the end. Tremendo corrupto! Vice President just want to win so that he can get away with his shit! This kind of Democrats are the reason why our world is so fucked up with no principles and values at all! And of course this guy does not care, and less about the children.	-1
"Its all about making trump ""very happy"""	-1
this is not a political debate, its a popularity contest 💩🤦‍♀️	-1
orange sus boys, vote him out	79
Is everyone actually listening to the debate? The choice should be easy if we actually HEAR each candidate - TRUMP 2020!!!	-1
56:30-56:43 😂😂😂 got eem	225
They should put them in sound proof glass boxes, and mute them when they do not shut up. This is such a clown show, I am having my best time munching on some popcorn watching from europe...  I can not believe they think they are the greatest country : )))	-1
Both are stupid. We are screwed.	-1
😂🤣	-1
STRAIGHT UP! Learn online affiliate marketing and live your life. Turn off the news cause your making your own news traveling the world, and or doing what your Passionate about. Enjoy more of the 3 freedoms(time, location, financial) Come Learn fam much love! https://www.digistore24.com/redir/300124/Narvainia/	-1
I want to see a Modi vs Rahul Gandhi debate.	-1
Welp.. We’re *F$&Cked..*	-1
Biden can go fuck him self	-1
Also thank you cspan for this great camera work and coverage. Did a great job.	-1
“Will you shut up man? This is so unpresidential keep yapping man.” This is the level of respect this man has for the presidency 47 years and he hasn’t done a damn thing for our country except waste our time and sell us out.	-1
https://www.youtube.com/watch?v=KIzq1Z6ajRw&t=3s Watch and support me please	-1
29:21 Such a weak entrance on both sides.	-1
35:51	302
This debate was a disaster!	124
Biden laughed about diabetes meds being cheap. What an ass	-1
So u are telling me this is a American Real debate? And people are clicking this for NEWS? Anyways, I clicked for the circus show with the big saggy orange the main clown.   Im not American but yall are fucked up 👆	-1
Trump is one of the most honest candidates I’ve seen in a very long time. No other president has ever had the scrutiny that he has or shown such honesty under such conditions. It’s time to step up America. We aren’t voting Biden cause we don’t sell out the American people for  a measly 10 million	-1
God why do I have to be an American?!!! 😒 this is so embarrassing 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️😒	-1
The first debate ever that was entertaining and funny	-1
These guys can’t even take turns talking	-1
I'm only watching this because my teacher told us to for debate lmao	-1
Trumps face when Biden talked over trump 🤬🤬	-1
Trump is speaking facts I would vote for him	-1
Trumps face when Biden was  talking 🤬🤬🤬🤬	-1
Is this a debate or a stand up 😂  Trump - *interupting Joe*  Joe - “Would you shut up!” 😂 they fight like an old married couple 💀✋	-1
Kanye west 2020	-1
None of us like either parties but biden really is our only hope. We don't need a cheeto running the country, and there are downsides to *both* parties but we have to settle for biden.	-1
It’s like watching two 4 year olds fight over the last cookie in the jar	-1
اين العرب؟؟؟ 🤔🤔	-1
i feel really bad for that moderator	130
this is true amrc, prepare to fall apart	-1
I can’t stop laughing	263
Trump! Trump! Trump!  Trump doesn't need to be president dudes got billions the fact that he wants to spend his time in a White House instead of strip clubs speaks volumes.	-1
I think he meant to say what trump has done TO African American.	-1
“You don’t got it in your blood”  He’s talking about Rh negative	-1
Bravo President Tramp, they are such a liars, they are the man of the dark side, they are not democrats any more but the servants of the biggest lie, using fake news, using so much pressure on biased media that they own. The President Trump is a very enthusiastic man to fight for the US and for its people, it is so hard to listen to the lies knowing who you mr. biden (small letters) serve, may GOD bless and save America and the world if your bosses win, the biggest, maybe the worst ever war could destroy the world and humanity if you win. The stealing, the greed, the arrogance and the total negligence of humanity's survival is your agenda vice president now. Maybe the holes in the mountains created to save you guys, won't work, you and your bosses have to wake up from greed, no matter how delusional all of you are.	-1
Hey biden, as a brazilian I feel very sad about your speech. We all know that you in the democratic party love wars and interventions in other countries, but I would like to remind you that we do not accept threats!  The world cries out for peace!	-1
I'm from Florida an a citizen the fuck do u mean weatherization? My house was in every hurricane since 1948 it flooded during Irma sounds like a boondoggle	-1
Trump let jets ful of people thousand from China.trump just lies.	-1
Trump and biden very hotline. Because you outside tower very factory	-1
What will y’all do if Trump looses?	-1
He is saying we need to do more then talking about	-1
The servant of the dark, deep state is Joe Biden, the man who took so much advantage by lies, by taking advantage of simple, working people class and who is the master of manipulative lies to lure the mases to follow his bosses. Talk man about Burisma, about wars around the globe, about drowned children in the seas of your negligence and greed for the money and interests of you and your bosses, what a double, dark side Scorpio personality, to blame the President for corona and unfortunate situations regarding it, when your bosses planted it around the globe in order to distract and gain money from vaccines and suffering. Servants of the darkest side of the history of humanity ever. You and your dear friend a man of hope, we were praising him, we were praising Mr. Obama, however, the worst wars and refugees, were created under his and yours office Mr. Biden. How much more guys you can lie humanity, and continue destroying US. How much	-1
A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed	-1
Just checking if Bad Lip Reading was the original...	69
What about those stimulus checks for the people that didn't receive one? Or the second stimulus? What about making hazard pay for everyone	-1
So embarrassing!  No comment! 🙈🙉🙊💀	-1
Biden wins taxes go up trump wins more people die	-1
Love Donald Trump	281
TRUMP CONSTANTLY LIES ABOUT EVERYTHING 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸	-1
"""Here's the deal""; ""Scranton and Claymont""; ""Kitchen Tables"""	-1
Нормальные дебаты. Все обсудили, поиздевались друг над другом, показали характер, задали колкие вопросы.   Не пойму, чего англоязычная публика так недовольна; это соперники на высший руководящий пост в стране, так почему они должны кланяться и улыбаться друг другу))	9
The fool Chris Wallace has screwed up this debate by debating the President instead of moderating . Thus he himself exposed Joe 's vulnerability while at the same time enraging the President . Worst moderator in Debate history. Let him learn from the last moderator.	-1
Donald trump 2020 - 2024	267
Due to loss by Covid 19 my family is about to be homeless. I am asking anyone that is willing to help to donate anything you can to save my family. danielg.adams@yahoo.com $Ghost5372 cash app	-1
"If Biden hadn't said ""come on man"" and ""heres the deal"" so many time maybe he could have said something the American people needed to hear."	-1
42:00 skit material from hereafter	-1
on the side by side ones, notice how the blue background is different  they do it purposefully to make Donald Trump look worse or more 'orange'  they raise the saturation and exposure, very one sided and unfair	-1
https://youtu.be/jPUFwmZN9eo	169
"""That report is totally discredited"" And the russian collussion nothing burger isn't?"	-1
The call of Bahá’u’lláh (The promised one of all ages) is primarily directed against all forms of provincialism, all insularities and prejudices. If long-cherished ideals and time-honored institutions, if certain social assumptions and religious formulae have ceased to promote the welfare of the generality of mankind, if they no longer minister to the needs of a continually evolving humanity, let them be swept away and relegated to the limbo of obsolescent and forgotten doctrines. Why should these, in a world subject to the immutable law of change and decay, be exempt from the deterioration that must needs overtake every human institution? For legal standards, political and economic theories are solely designed to safeguard the interests of humanity as a whole, and not humanity to be crucified for the preservation of the integrity of any particular law or doctrine.             ~ Shoghi Effendi ~	-1
My only problem with this debate is , joe has Done nothing but push voting and avoid questions & trump has not.  That’s all I see, I may not support trump but I’m not seeing anything joe offers us.	-1
I'm getting anxiety from the bickering...	-1
Here's the deal...lol	18
This corona shot is fishy man idk what to think	-1
Why is this hilarious?  Like isn't this supposed to be professional?	-1
I just watched Bad Lip Reading of the debate and then it brought me here to the real debate......no	-1
OMG，the worst debate I have ever seen. If Trump is elected, all I can say is OMG.	-1
Having public healthcare is not the end of private healthcare. I hear so many Americans against public healthcare and I'm amazed at how moronic they are. What's the damn problem with having a public healthcare system? I can pay for healthcare insurance and go to private hospital if I choose, but I haven't had any problems using the public healthcare system here where I live, in fact my whole family all use public healthcare, some of which have had major heart surgery. If I lived in the US my monthly prescription for meds would cost me over $100, but here all pay is under $10 a month. I guess public healthcare really sucks hahaha	-1
The moderator was ready to put his hand over trumps mouth 😶😂	-1
"I am Trump. Nobody knows more about anything than I do. What an idiot. Trump is just like a 5 year old child saying ""i know you are but what am i?"""	-1
Drake ft Durk got more views	-1
1:16:04 1:32:37 59:05 36:25 37:50 41:35 1:48:23 1:49:14	-1
so its Trumps fault that Hurricanes happen too ?	-1
"America, u have the opportunity to rid the world of this stupid, idiotic, fake, stinking lying fascist, racist satanic dumb thing.. Pls do the world a favour cuz the word ""smart"" in his dictionary actually means ""arrogantly proud dumb shithead"" in ours n that's exactly what he is"	-1
My brother watched this whole thing because his teacher talks about the debates and what's going on	-1
THEY were stacking the odds against the man.  This has never happened before....showing thr media being a arm of the LEFT.....astounding!  commies in action.	-1
Well folks, I'm not even an American and I have no clue what am I doing here!	-1
ITS THE FORESTS THAT ARE POLLUTING! MORE BUISNESS TO MANAGE FOREST - WE HAVE THE BEST FORESTS - THE GREATEST FORESTS - MONEYMONEY	-1
Trump ain't giving this nigga a chance lol	-1
I feel for Biden. Trump is the school yard bully. Im sad for America. Wishing to see people come together for a better world.	-1
Cry my beloved Americans 😁😁😁😁😁😂😂😂😂	-1
Go Trump 2020	261
It's funny how left is such a taboo in America!	-1
I’m American, I’m not ashamed lmao. They are fighting like rats over cheese	-1
The whole format is stupid. How are you gona ask them a major question and only let them talk for 2 min	-1
